120	6.04238616411498	9.7577855830104	25.58
119.5	5.95155374329406	9.51146884544618	25.5968464276327
119	5.86005436026006	9.27130566006859	25.2782626102951
118.5	5.76790500377847	9.03717014297802	24.9676746794606
118	5.67512272199272	8.80894092329254	24.6649216329391
117.5	5.58172461950153	8.58650097189442	24.3698482280232
117	5.4877278543128	8.36973743857322	24.0823047654543
116.5	5.39314963467262	8.1585414971097	23.802146883921
116	5.29800721576814	7.95280819787372	23.5292353645264
115.5	5.2023178963033	7.75243632753574	23.2634359446903
115	5.10609901494621	7.55732827551683	23.0046191409917
114.5	5.00936794664749	7.3673899068249	22.752660080482
114	4.91214209882872	7.18253044094675	22.5074383400314
113.5	4.81443890744042	7.00266233648551	22.2688377932971
113	4.71627583288929	6.82770118125207	22.0367464649262
112.5	4.61767035583426	6.65756558753639	21.8110563916299
112	4.51863997285158	6.49217709230139	21.5916634897876
111.5	4.41920219196889	6.33146006205714	21.3784674292595
111	4.31937452806898	6.17534160218761	21.171371513106
110.5	4.2191744981636	6.0237514705157	20.970282562929
110	4.11861961653848	5.87662199490473	20.7751108095675
109.5	4.01772738977059	5.73388799470675	20.5857697888967
109	3.91651531161918	5.5954867058785	20.4021762424919
108.5	3.81500085779239	5.46135770959698	20.2242500229348
108	3.71320148059135	5.3314428642157	20.0519140035514
107.5	3.61113460343444	5.20568624041225	19.8850939923836
107	3.50881761526412	5.08403405938647	19.7237186502065
106.5	3.40626786483964	4.96643463397625	19.5677194124175
106	3.30350265491892	4.85283831256619	19.4170304146286
105.5	3.20053923633348	4.74319742567091	19.2715884218083
105	3.09739480196048	4.63746623508231	19.1313327608235
104.5	2.99408648059652	4.53560088547576	18.9962052562434
104	2.89063133073801	4.43755935837688	18.8661501692754
103.5	2.78704633427353	4.34330142839582	18.7411141397087
103	2.68334839009379	4.25278862164166	18.6210461307491
102.5	2.57955430762545	4.16598417623458	18.5058973766377
102	2.47568080029508	4.08285300483812	18.3956213329485
101.5	2.37174447893036	4.00336165913888	18.2901736294699
101	2.26776184510571	3.92747829620481	18.1895120255778
100.5	2.16374928444007	3.855172646658	18.0935963680157
100	2.05972305985483	3.78641598460131	18.0023885510017
99.5	1.9556993048004	3.72118109924218	17.9158524785866
99	1.85169401646022	3.65944226816062	17.8339540291927
98.5	1.74772304894128	3.60117523217166	17.7566610222685
98	1.64380210646067	3.54635717173575	17.6839431869964
97.5	1.53994673653797	3.49496668487404	17.6157721329962
97	1.43617232320351	3.44698376654812	17.552121322972
96.5	1.33249408023287	3.40238978946684	17.4929660472519
96	1.22892704441825	3.36116748628576	17.438283400175
95.5	1.12548606888756	3.32330093316711	17.3880522582829
95	1.02218581648212	3.28877553467102	17.3422532602779
94.5	0.919040753204385	3.25757800995115	17.3008687887107
94	0.81606514174681	3.22969638023025	17.2638829533667
93.5	0.713273035113399	3.20511995753368	17.2312815763202
93	0.610678270345392	3.18383933466086	17.2030521786318
92.5	0.508294462362586	3.16584637637734	17.1791839686638
92	0.406134997931838	3.15113421181198	17.1596678319955
91.5	0.304213029774169	3.13969722804596	17.1444963229181
91	0.202541470821813	3.13153106488254	17.1336636574972
90.5	0.101132988636509	3.12663261078847	17.1271657081888
90	0	3.125	17.125
89.5	-0.100845334312354	3.12663261078847	17.1271657081888
89	-0.201391114564302	3.13153106488254	17.1336636574972
88.5	-0.301625706887497	3.13969722804596	17.1444963229181
88	-0.401537747896442	3.15113421181198	17.1596678319955
87.5	-0.501116149079969	3.16584637637734	17.1791839686638
87	-0.600350100960234	3.18383933466086	17.2030521786318
86.5	-0.699229077010484	3.20511995753369	17.2312815763202
86	-0.797742837323489	3.22969638023025	17.2638829533667
85.5	-0.895881432022992	3.25757800995115	17.3008687887107
85	-0.993635204411152	3.28877553467102	17.3422532602779
84.5	-1.09099479384548	3.32330093316712	17.3880522582829
84	-1.18795113833953	3.36116748628577	17.438283400175
83.5	-1.28449547688217	3.40238978946684	17.4929660472519
83	-1.38061935147081	3.44698376654812	17.552121322972
82.5	-1.4763146088551	3.49496668487405	17.6157721329962
82	-1.57157340198773	3.54635717173575	17.6839431869964
81.5	-1.66638819118026	3.60117523217166	17.7566610222685
81	-1.76075174496221	3.65944226816062	17.8339540291927
80.5	-1.85465714064275	3.72118109924218	17.9158524785866
80	-1.94809776457476	3.78641598460132	18.0023885510017
79.5	-2.04106731212208	3.85517264665801	18.0935963680157
79	-2.13355978733129	3.92747829620481	18.1895120255778
78.5	-2.22556950231025	4.00336165913888	18.2901736294699
78	-2.31709107631628	4.08285300483813	18.3956213329485
77.5	-2.40811943455765	4.16598417623458	18.5058973766377
77	-2.49864980671273	4.25278862164166	18.6210461307491
76.5	-2.58867772517173	4.34330142839582	18.7411141397087
76	-2.67819902300682	4.43755935837688	18.8661501692754
75.5	-2.76720983167686	4.53560088547576	18.9962052562434
75	-2.85570657847381	4.63746623508231	19.1313327608235
74.5	-2.94368598371802	4.74319742567091	19.2715884218084
74	-3.03114505771077	4.85283831256619	19.4170304146286
73.5	-3.11808109745237	4.96643463397626	19.5677194124175
73	-3.20449168313489	5.08403405938647	19.7237186502065
72.5	-3.29037467441899	5.20568624041226	19.8850939923836
72	-3.3757282065046	5.3314428642157	20.0519140035514
71.5	-3.46055068600563	5.46135770959699	20.2242500229348
71	-3.54484078663931	5.59548670587851	20.4021762424919
70.5	-3.6285974447406	5.73388799470675	20.5857697888967
70	-3.711819854613	5.87662199490474	20.7751108095675
69.5	-3.79450746372655	6.0237514705157	20.970282562929
69	-3.87665996777453	6.17534160218763	21.171371513106
68.5	-3.95827730560012	6.33146006205714	21.3784674292595
68	-4.03935965400442	6.49217709230139	21.5916634897876
67.5	-4.11990742244736	6.65756558753639	21.8110563916299
67	-4.19992124765275	6.82770118125208	22.0367464649262
66.5	-4.27940198812906	7.00266233648553	22.1059438056618
66	-4.3583507186169	7.18253044094675	20.8912046219386
65.5	-4.43676872447453	7.36738990682491	19.7276993278526
65	-4.51465749601231	7.55732827551684	18.6123620484563
64.5	-4.59201872278677	7.75243632753576	17.5423675669694
64	-4.66885428786497	7.95280819787373	16.5151081866653
63.5	-4.74516626206936	8.15854149710971	15.528173212225
63	-4.82095689821321	8.36973743857322	14.5793307109956
62.5	-4.89622862533628	8.58650097189443	13.6665112639879
62	-4.97098404295027	8.80894092329256	12.7877934578943
61.5	-5.04522591530296	9.03717014297803	11.9413909043197
61	-5.11895716567001	9.2713056600686	11.1256406019077
60.5	-5.19218087068252	9.51146884544618	10.338992482036
60	-5.26490025469862	9.57999999999999	9.57999999999999
59.5	-5.33711868422662	8.84731165170988	8.84731165170988
